,Department,CourseNumber,CourseName,StudentCount,AvgGPA
55,ACE,428,Commodity Futures and Options,31,3.21
56,ACE,432,Farm Management,23,2.77
57,ACE,435,Global Agribusiness Management,86,3.25
58,ACE,444,Finan Serv & Invest Plan,82,3.51
59,ACE,445,Intermediate Personal Fin Plan,63,3.61
60,ACE,455,Intl Trade in Food and Agr,83,3.35
61,ACE,562,Applied Regression Models I,26,3.64
62,ACE,564,Applied Regression Models II,25,3.73
63,ACE,592,Law and Regulation,22,3.29
64,ACES,101,Contemporary Issues in ACES,376,3.84
65,ACES,102,Intro Sustainable Food Systems,40,3.61
66,ACES,179,History of Ag in IL Since 1860,64,3.01
67,ACES,199,Learning HowTo Learn Boot Camp,29,2.99
68,ADV,150,Introduction to Advertising,364,3.5
69,ADV,270,Principles of Sales,76,3.46
70,ADV,281,Advertising Research Methods,113,3.13
71,ADV,283,Advertising and Brand Strategy,134,3.83
72,ADV,284,Consumer Insight,87,3.49
73,ADV,305,Digital ADV Content,77,3.6
74,ADV,310,Intro to Public Relations,112,3.06
75,ADV,311,Classic Campaigns,40,3.4
76,ADV,320,Sales Management,77,3.6
77,ADV,370,Sales and the Consumer,120,3.19
78,ADV,390,Content Creation,136,3.07
79,ADV,393,Advertising and Society,85,3.49
80,ADV,409,Media Entrepreneurship,40,3.63
81,ADV,410,Public Relations Strategies,80,3.54
82,ADV,460,Innovation in Advertising,137,3.1
83,ADV,483,Audience Analysis,99,3.57
84,ADV,498,The Sandage Project,81,3.87
85,AE,100,Intro to Aerospace Engineering,129,3.84
86,AE,199,Introduction to Rocketry,126,3.69
87,AE,202,Aerospace Flight Mechanics,43,3.24
88,AE,311,Incompressible Flow,85,2.89
89,AE,312,Compressible Flow,31,3.47
90,AE,321,Mechs of Aerospace Structures,84,2.18
91,AE,323,Applied Aerospace Structures,46,2.97
92,AE,352,Aerospace Dynamical Systems,77,3.17
93,AE,353,Aerospace Control Systems,50,2.9
94,AE,402,Orbital Mechanics,48,2.94
95,AE,416,Applied Aerodynamics,32,3.29
96,AE,433,Aerospace Propulsion,97,2.65
97,AE,442,Aerospace Systems Design I,102,3.16
98,AE,460,Aerodynamics & Propulsion Lab,97,3.63
99,AE,483,UAV Navigation and Control,103,3.82
100,AFRO,100,Intro to African American St,47,3.38
101,AFRO,101,"Black America, 1619-Present",50,2.15
102,AFRO,105,Black Literature in America,30,3.59
103,AFRO,243,Pan Africanism,23,3.26
104,AFRO,261,Intro to the African Diaspora,28,3.12
105,AFRO,378,Race and Revolutions,28,3.62
106,AFRO,411,African American Psychology,27,3.21
107,AFST,210,Intro to Mod African Lit,33,3.48
108,AGCM,110,Intro to Ag and Env Comm,33,3.58
109,AGCM,220,Communicating Agriculture,35,3.33
110,AGED,140,Interpersonal Intelligence,181,3.36
111,AGED,230,Leadership Communications,73,3.59
112,AGED,260,Intro to Leadership Studies,175,3.43
113,AGED,340,Leadership Ethics & Pluralism,25,3.35
114,AGED,380,Leadership in Groups and Teams,56,3.69
115,AGED,499,Begin Agri Teachers Seminar,31,3.74
116,AGED,550,Advanced Program Delivery,22,3.56
117,AGED,551,Advanced Program Evaluation,22,3.68
118,AHS,199,Undergraduate Open Seminar,57,3.51
119,AHS,494,Disability & Assistive Technol,21,3.33
120,AIS,101,Intro to Amer Indian Studies,109,3.26
121,AIS,285,Indigenous Thinkers,26,3.19
122,ANSC,100,Intro to Animal Sciences,207,3.47
123,ANSC,103,Working With Farm Animals,76,3.96
124,ANSC,110,Life With Animals and Biotech,47,3.65
125,ANSC,199,BBQ SCIENCE,23,3.64
126,ANSC,205,World Animal Resources,257,3.67
127,ANSC,206,Horse Management,54,3.62
128,ANSC,207,Companion Animal Biology &Care,182,3.34
129,ANSC,221,"Cells, Metabolism and Genetics",171,2.33
130,ANSC,222,Anatomy and Physiology,171,2.44
131,ANSC,250,Companion Animals in Society,303,3.63
132,ANSC,251,Epidemics & Infectious Disease,52,2.56
133,ANSC,298,Undergraduate Seminar,75,3.91
134,ANSC,305,Human Animal Interactions,53,3.68
135,ANSC,307,Companion Animal Management,52,2.88
136,ANSC,309,Meat Production and Marketing,32,3.69
137,ANSC,350,Cellular Metabolism in Animals,32,3.13
138,ANSC,401,Beef Production,26,3.63
139,ANSC,420,Ruminant Nutrition,25,3.07
140,ANSC,422,Companion Animal Nutrition,76,3.26
141,ANSC,431,Advanced Reproductive Biology,40,3.4
142,ANSC,445,Statistical Methods,41,3.85
143,ANSC,452,Animal Growth and Development,59,3.55
144,ANSC,498,Integrating Animal Sciences,69,3.73
145,ANSC,499,Southern African Wildlife I,42,3.52
146,ANTH,101,Introduction to Anthropology,338,3.1
147,ANTH,103,Anthro in a Changing World,600,3.48
148,ANTH,104,Talking Culture,43,3.73
149,ANTH,105,World Archaeology,40,3.56
150,ANTH,143,Biology of Human Behavior,961,3.41
151,ANTH,180,The Archaeology of Death,267,3.19
152,ANTH,246,Forensic Science,757,3.58
153,ANTH,268,Images of the Other,49,3.2
154,ANTH,375,The Culture of Nature,29,3.54
155,ANTH,441,Human Genetics,23,3.7
156,ANTH,498,Senior Capstone Seminar,24,3.67
157,ARAB,150,Lang&Culture of Arab World,24,3.63
158,ARCH,171,Concepts & Theories Arch Dsgn,165,3.25
159,ARCH,210,Intro Hist of World Arch,113,2.84
160,ARCH,231,Anatomy of Buildings,112,3.36
161,ARCH,273,Strategies of Arch Design,118,2.83
162,ARCH,321,"Environ, Arch & Global Health",70,3.35
163,ARCH,409,Special Topics in Spanish Arch,40,3.34
164,ARCH,417,Modern & Contemp Architecture,29,3.1
165,ARCH,433,Des of Steel & Reinf Conc Str,75,3.32
166,ARCH,451,Theory & Design Steel & Timber,100,3.22
167,ARCH,468,Overseas Architectural Studies,40,3.42
168,ARCH,476,Arch Design & Exploration,24,3.35
169,ARCH,536,Plng & Design of Struct Sys,50,2.95
170,ARCH,537,Environ Control Systems II,39,3.43
171,ARCH,577,Theories of Architecture,55,3.24
172,ART,310,Design Thinking,29,3.68
173,ARTD,225,Design Drawing,21,3.78
174,ARTD,251,Graphic Design Toolbox,23,3.42
175,ARTD,301,Industrial Design III,43,3.58
176,ARTD,328,Human-Centered Product Design,59,3.36
177,ARTD,351,Graphic Design Inquiry,87,3.62
178,ARTD,371,Graphic Design Practicum,59,3.63
179,ARTD,426,Product Innovation,58,3.53
180,ARTE,202,Facilitating Art Experience,21,3.83
181,ARTF,101,Contemporary Issues in Art,191,2.93
182,ARTH,211,Design History Survey,142,3.32
183,ARTH,242,Art Since 1940,35,3.68
184,ARTH,250,American Art,30,3.35
185,ARTH,360,Women and the Visual Arts,23,3.32
186,ARTH,402,Ways of Seeing in Edo Japan,37,3.58
187,ASRM,199,Foundations of Data Management,44,3.64
188,ASRM,210,Theory of Interest,72,2.5
189,ASRM,406,Lin Algebra & Financial Apps,47,3.32
190,ASRM,410,Investments and Fin Markets,55,3.04
191,ASRM,461,Loss Models,46,3.3
192,ASRM,471,Life Contingencies I,92,3.5
193,ASTR,100,Introduction to Astronomy,608,3.21
194,ASTR,121,Solar System and Worlds Beyond,143,3.26
195,ASTR,122,Stars and Galaxies,175,3.19
196,ASTR,150,Killer Skies: Astro-Disasters,94,3.43
197,ASTR,210,Introduction to Astrophysics,61,3.02
198,ASTR,350,"Big Bang,Black Holes,Universe",40,3.62
199,ASTR,404,Stellar Astrophysics,59,3.58
200,ASTR,406,Galaxies and the Universe,31,2.77
201,ATMS,100,Introduction to Meteorology,135,3.32
202,ATMS,120,Severe and Hazardous Weather,618,3.14
203,ATMS,140,Climate and Global Change,94,3.26
204,ATMS,201,General Physical Meteorology,22,3.38
205,ATMS,301,Atmospheric Thermodynamics,26,3.46
206,ATMS,302,Atmospheric Dynamics I,24,2.68
207,ATMS,303,Synoptic-Dynamic Wea Analysis,25,2.83
208,ATMS,322,Soc Impacts Weather & Climate,32,3.36
209,ATMS,421,Earth Systems Modeling,29,3.62
210,BADM,199,Business in Action,31,3.84
211,BADM,210,Business Analytics I,617,3.46
212,BADM,261,Technology & Mgmt Seminar,57,3.96
213,BADM,275,Operations Management,42,3.52
214,BADM,300,The Legal Environment of Bus,472,3.27
215,BADM,310,Mgmt and Organizational Beh,378,3.29
216,BADM,311,Leading Individuals and Teams,103,3.91
217,BADM,312,Designing and Managing Orgs,83,3.77
218,BADM,313,Strategic Human Res Management,34,3.57
219,BADM,314,Leading Negotiations,64,3.67
220,BADM,320,Principles of Marketing,551,3.88
221,BADM,321,Principles of Retailing,47,3.95
222,BADM,322,Marketing Research,119,3.89
223,BADM,323,Marketing Communications,68,3.45
224,BADM,324,Purchasing and Supply Mgmnt,32,3.7
225,BADM,325,Consumer Behavior,81,3.86
226,BADM,326,Pricing Policies,31,3.83
227,BADM,327,Marketing to Business and Govt,33,3.97
228,BADM,329,New Product Development,33,3.82
229,BADM,330,Brand Management,36,3.9
230,BADM,335,Supply Chain Management Basics,41,3.46
231,BADM,336,Modeling the Supply Chain,58,3.9
232,BADM,350,IT for Networked Organizations,203,3.61
233,BADM,351,Social Media Strategy,68,3.82
234,BADM,352,Database Design and Management,115,3.92
235,BADM,353,Info Sys Analysis and Design,102,3.51
236,BADM,356,Data Science and Analytics,51,3.85
237,BADM,367,Mgmt of Innov and Technology,67,3.63
238,BADM,374,Management Decision Models,77,3.39
239,BADM,375,Operations Management,147,3.59
240,BADM,377,Project Management,29,3.69
241,BADM,378,Logistics Management,55,3.16
242,BADM,380,International Business,94,3.8
243,BADM,381,Multinational Management,55,3.73
244,BADM,403,Corporate & Commercial Law,48,3.94
245,BADM,446,Entrep: New Venture Creation,31,3.35
246,BADM,449,Business Policy and Strategy,399,3.77
247,BADM,453,Business Intelligence,35,3.9
248,BADM,460,Business Process Modeling,61,3.95
249,BADM,508,Leadership and Teams,709,3.41
250,BADM,509,Managing Organizations,774,3.6
251,BADM,514,Managing Innovation,84,3.6
252,BADM,520,Marketing Management,817,3.76
253,BADM,525,New Product Development,79,3.67
254,BADM,540,Frontiers in Technology,52,3.98
255,BADM,544,Strategic Management,33,3.43
256,BADM,554,Enterprise Database Management,44,2.99
257,BADM,559,Enterprise IT Governance,41,3.95
258,BADM,562,Social Media Strategy,35,3.91
259,BADM,566,Supply Chain Management,25,3.59
260,BADM,567,Process Management,822,3.51
261,BADM,572,Stat for Mgt Decision Making,821,3.37
262,BADM,576,Data Science and Analytics,52,3.85
263,BADM,582,Multinational Management,36,3.94
264,BADM,583,Business in the EU,22,3.74
265,BADM,586,Intl Comparative Management,46,3.9
266,BADM,590,Frontiers in Business,87,3.84
267,BADM,593,Mktg Insights Using Survey Res,47,3.72
268,BIOE,100,Undergraduate Open Seminar,84,3.96
269,BIOE,120,Introduction to Bioengineering,57,3.74
270,BIOE,201,Conservation Principles Bioeng,84,3.61
271,BIOE,202,Cell & Tissue Engineering Lab,34,3.31
272,BIOE,206,Cellular Bioengineering,83,2.99
273,BIOE,302,Modeling Human Physiology,58,3.41
274,BIOE,414,Biomedical Instrumentation,48,3.66
275,BIOE,435,Senior Design I,55,3.87
276,BIOE,476,Tissue Engineering,89,3.6
277,BIOE,504,Analytical Methods in Bioeng,25,3.81
278,BIOE,505,Computational Bioengineering,26,3.69
279,BIOE,573,Managing Business Operations,27,3.53
280,BIOE,575,Capstone Project,25,3.72
281,BTW,250,Principles Bus Comm,415,3.5
282,BTW,261,Principles Tech Comm,68,3.51
283,BUS,101,Prof Responsibility & Business,646,3.84
284,BUS,199,Coaching for Success,28,3.93
285,BUS,201,Business Dynamics,212,3.83
286,CEE,195,About Civil Engineering,180,3.55
287,CEE,201,Systems Engrg & Economics,122,3.23
288,CEE,202,Engineering Risk & Uncertainty,72,3.32
289,CEE,300,Behavior of Materials,89,2.87
290,CEE,310,Transportation Engineering,74,3.04
291,CEE,320,Construction Engineering,134,3.69
292,CEE,330,Environmental Engineering,116,3.61
293,CEE,340,Energy and Global Environment,68,3.47
294,CEE,350,Water Resources Engineering,48,3.52
295,CEE,360,Structural Engineering,92,3.41
296,CEE,380,Geotechnical Engineering,79,2.54
297,CEE,398,Project Based Learning in CEE,35,3.57
298,CEE,412,High-Speed Rail Engineering,36,3.75
299,CEE,421,Construction Planning,105,3.5
300,CEE,422,Construction Cost Analysis,91,3.38
301,CEE,432,Stream Ecology,39,3.55
302,CEE,434,Environmental Systems I,54,3.36
303,CEE,437,Water Quality Engineering,37,3.43
304,CEE,442,"Env Eng Principles, Physical",27,3.65
305,CEE,450,Surface Hydrology,30,3.68
306,CEE,457,Groundwater,22,3.41
307,CEE,458,Water Resources Field Methods,22,3.91
308,CEE,460,Steel Structures I,73,3.51
309,CEE,461,Reinforced Concrete I,60,3.45
310,CEE,463,Reinforced Concrete II,47,3.44
311,CEE,470,Structural Analysis,29,2.79
312,CEE,471,Structural Mechanics,55,3.05
313,CEE,472,Structural Dynamics I,53,3.6
314,CEE,491,Decision and Risk Analysis,43,2.5
315,CEE,493,Sustainable Design Eng Tech,38,3.83
316,CEE,498,Constr Equipment and Methods,57,3.82
317,CEE,512,Logistics Systems Analysis,35,3.43
318,CEE,524,Construction Law,43,3.78
319,CEE,598,Globalization of Water,25,3.79
320,CHBE,221,Principles of CHE,162,2.68
321,CHBE,321,Thermodynamics,88,2.6
322,CHBE,421,Momentum and Heat Transfer,80,2.75
323,CHBE,422,Mass Transfer Operations,38,3.06
324,CHBE,424,Chemical Reaction Engineering,64,2.87
325,CHBE,430,Unit Operations Laboratory,65,3.88
326,CHBE,431,Process Design,77,3.62
327,CHBE,440,Process Control and Dynamics,74,3.23
328,CHBE,471,Biochemical Engineering,40,3.2
329,CHBE,476,Biotransport,50,3.77
330,CHBE,494,Statistics in Chemical Engrg,53,3.52
331,CHBE,521,Applied Mathematics in CHBE,23,3.51
332,CHEM,101,Introductory Chemistry,1011,2.6
333,CHEM,102,General Chemistry I,1674,2.52
334,CHEM,103,General Chemistry Lab I,1699,3.59
335,CHEM,104,General Chemistry II,598,2.4
336,CHEM,105,General Chemistry Lab II,652,3.59
337,CHEM,199,Undergraduate Open Seminar,442,3.89
338,CHEM,202,Accelerated Chemistry I,181,2.56
339,CHEM,203,Accelerated Chemistry Lab I,186,2.96
340,CHEM,222,Quantitative Analysis Lecture,133,3.5
341,CHEM,223,Quantitative Analysis Lab,91,3.21
342,CHEM,232,Elementary Organic Chemistry I,556,2.69
343,CHEM,233,Elementary Organic Chem Lab I,466,3.45
344,CHEM,236,Fundamental Organic Chem I,165,2.84
345,CHEM,237,Structure and Synthesis,155,2.85
346,CHEM,312,Inorganic Chemistry,56,2.8
347,CHEM,315,Instrumental Chem Systems Lab,95,3.11
348,CHEM,332,Elementary Organic Chem II,124,2.49
349,CHEM,420,Instrumental Characterization,147,2.82
350,CHEM,440,Physical Chemistry Principles,157,3.13
351,CHEM,442,Physical Chemistry I,127,3.33
352,CHEM,483,Solid State Structural Anlys,31,3.58
353,CHEM,512,Advanced Inorganic Chemistry,24,3.36
354,CHEM,532,Physical Organic Chemistry,46,3.49
355,CHEM,534,Advanced Organic Synthesis,29,3.29
356,CHEM,570,Concepts in Chemical Biology,40,3.43
357,CHEM,584,Introduction to Materials Chem,38,3.63
358,CHLH,100,Contemporary Health,476,3.59
359,CHLH,101,Introduction to Public Health,287,3.29
360,CHLH,125,Orientation KIN & Comm Health,140,3.74
361,CHLH,199,Campus Acq Rape Educ (CARE),24,3.81
362,CHLH,200,Mental Health,66,3.38
363,CHLH,201,Public Health Research Methods,114,3.63
364,CHLH,206,Human Sexuality,997,3.17
365,CHLH,210,Community Health Organizations,116,3.35
366,CHLH,243,Drug Use and Abuse,1187,3.75
367,CHLH,244,Health Statistics,36,2.83
368,CHLH,250,Health Care Systems,99,3.48
369,CHLH,260,Introduction to Medical Ethics,233,3.54
370,CHLH,274,Introduction to Epidemiology,619,3.15
371,CHLH,304,Foundations of Health Behavior,138,3.26
372,CHLH,380,Orientation to Internship,90,3.79
373,CHLH,404,Gerontology,32,3.85
374,CHLH,410,Public Health Practice,113,3.67
375,CHLH,415,International Health,31,3.36
376,CHLH,421,Health Data Analysis,99,3.19
377,CHLH,455,Health Services Financing,63,3.78
378,CHLH,456,Organization of Health Care,79,3.41
379,CHLH,457,Health Planning,73,3.61
380,CHLH,458,Health Administration,72,3.13
381,CHLH,572,Principles of Epidemiology,22,3.64
382,CHP,199,Honors Uncommon Reads,32,3.96
383,CI,210,Intro to Digital Learning Env,51,3.86
384,CI,403,Tchg Diverse High School Stu,21,3.64
385,CI,405,Intro Tchg Elem Age Children,73,3.68
386,CI,406,Thry Prac in Elem Schl Tch I,68,3.86
387,CI,410,"Middle Schl Inst, Phil, & Str",28,3.41
388,CI,415,"Lang Varieties,Cult,& Learning",53,3.87
389,CI,430,Teaching Children Mathematics,74,3.54
390,CI,450,Tchg Elem Science I,44,3.66
391,CI,452,Soc Stu as Action and Inquiry,45,3.77
392,CI,467,Princ Tchg Lit to Child Youth,82,3.77
393,CI,471,Princ Prac Foster Indep Rdg,32,3.78
394,CI,476,Teach Elem & Mid Lang Arts,48,3.57
395,CI,541,Learning in Science,26,3.87
396,CI,550,Methods of Educational Inquiry,48,3.86
397,CLCV,102,Medical Terms-GRK & LAT Roots,277,3.52
398,CLCV,111,Mythology of Greece and Rome,76,3.04
399,CLCV,114,Introduction to Greek Culture,115,3.25
400,CLCV,115,Mythology of Greece and Rome,507,3.47
401,CLCV,120,Storytelling & Transformation,43,3.67
402,CLCV,131,"Classical Archaeology, Greece",28,3.1
403,CLCV,222,Intro to Greek & Roman Theater,24,3.17
404,CLCV,224,Amer Race&Ethnicity ClasicTrad,153,3.87
405,CLCV,231,Development of Ancient Cities,63,3.51
406,CLCV,240,Sex & Gender in Antiquity,53,3.11
407,CMN,101,Public Speaking,989,3.37
408,CMN,102,Intro to Comm Theory & Res,242,3.03
409,CMN,111,Oral & Written Comm I,215,3.69
410,CMN,211,Business Communication,70,3.02
411,CMN,212,Intro to Organizational Comm,57,3.59
412,CMN,213,Small Group Communication,59,3.71
413,CMN,215,Interviewing,24,3.43
414,CMN,220,Communicating Public Policy,21,3.54
415,CMN,230,Intro to Interpersonal Comm,228,2.77
416,CMN,232,Intro to Intercultural Comm,79,3.18
417,CMN,250,Social Movement Communication,85,3.48
418,CMN,260,Intro to Health Communication,116,2.97
419,CMN,275,"Media, Money and Power",57,3.12
420,CMN,277,Intro to Mediated Comm,81,2.89
421,CMN,280,Comm Technology & Society,24,3.42
422,CMN,312,Communicating for Innovation,35,3.18
423,CMN,321,Strategies of Persuasion,134,2.52
424,CMN,323,Argumentation,48,3.74
425,CMN,336,Family Communication,60,3.62
426,CMN,340,Visual Politics,55,3.43
427,CMN,345,Visual Media Effects,34,2.68
428,CMN,361,Storytelling as Oral Comm,31,3.85
429,CMN,368,Sexual Communication,204,3.19
430,CMN,377,Propaganda and Modern Society,95,3.22
431,CMN,396,Media Communication,142,2.75
432,CMN,412,Adv Organizational Comm,25,2.79
433,CMN,429,Race and the Mass Media,30,3.33
434,CMN,462,Interpersonal Health Comm,31,3.39
435,CMN,463,Organizational Health Comm,32,2.96
436,CMN,464,Health Communication Campaigns,31,3.29
437,CMN,465,Social Marketing Health&Behav,30,3.61
438,CMN,595,Cultural Consid in Hlthcare,25,3.6
439,CPSC,112,Introduction to Crop Sciences,98,3.35
440,CPSC,113,"Environment, Agric, & Society",74,3.53
441,CPSC,213,Evolution in Action,45,2.78
442,CPSC,226,Introduction to Weed Science,55,2.83
443,CPSC,270,Applied Entomology,42,3.15
444,CPSC,414,Forage Crops and Pasture Eco,26,3.81
445,CPSC,440,Applied Statistical Methods I,112,3.57
446,CPSC,441,Introduction to R Programming,28,3.61
447,CPSC,498,Crop Sci Professional Develpmt,33,3.67
448,CS,100,Freshman Orientation,341,3.46
449,CS,101,Intro Computing: Engrg & Sci,610,3.65
450,CS,105,Intro Computing: Non-Tech,601,3.19
451,CS,125,Intro to Computer Science,671,3.63
452,CS,126,Software Design Studio,145,3.47
453,CS,173,Discrete Structures,551,3.25
454,CS,196,Freshman Honors,117,3.9
455,CS,199,Python for Data,35,3.78
456,CS,210,Ethical & Professional Issues,144,3.62
457,CS,225,Data Structures,755,3.44
458,CS,233,Computer Architecture,360,3.37
459,CS,241,System Programming,231,2.87
460,CS,242,Programming Studio,77,3.37
461,CS,296,Honors Course,70,3.64
462,CS,357,Numerical Methods I,335,3.4
463,CS,361,Prob & Stat for Computer Sci,147,3.1
464,CS,374,Intro to Algs & Models of Comp,453,2.5
465,CS,410,Text Information Systems,314,3.92
466,CS,411,Database Systems,194,3.77
467,CS,412,Introduction to Data Mining,167,3.35
468,CS,418,Interactive Computer Graphics,121,3.26
469,CS,420,Parallel Progrmg: Sci & Engrg,31,3.51
470,CS,421,Progrmg Languages & Compilers,217,3.47
471,CS,424,Real-Time Systems,35,3.74
472,CS,425,Distributed Systems,387,3.2
473,CS,426,Compiler Construction,30,3.58
474,CS,427,Software Engineering I,86,3.23
475,CS,433,Computer System Organization,35,3.49
476,CS,438,Communication Networks,102,3.47
477,CS,440,Artificial Intelligence,290,3.22
478,CS,445,Computational Photography,122,3.48
479,CS,446,Machine Learning,120,3.4
480,CS,447,Natural Language Processing,83,3.72
481,CS,450,Numerical Analysis,144,2.97
482,CS,461,Computer Security I,146,2.64
483,CS,465,User Interface Design,120,3.34
484,CS,466,Introduction to Bioinformatics,45,3.49
485,CS,473,Algorithms,82,3.07
486,CS,498,Virtual Reality,447,3.51
487,CS,510,Advanced Information Retrieval,81,3.9
488,CS,523,Advanced Operating Systems,36,3.68
489,CS,554,Parallel Numerical Algorithms,24,3.81
490,CS,598,Practical Statistical Learning,691,3.83
491,CW,100,Intro to Creative Writing,71,3.52
492,CWL,114,Global Consciousness and Lit,78,3.5
493,CWL,189,Lit of Asia & Africa I,30,3.24
494,CWL,241,Early Masterpieces West Cultur,45,3.52
495,DANC,100,Intro to Contemporary Dance,267,3.82
496,DANC,105,Jazz Dance I,23,3.36
497,DANC,125,Black Dances of Resistance,30,3.07
498,DANC,167,Beginning Ballet Tech Elect,22,2.85
499,DANC,200,Explore Music through Dance,82,3.76
500,EALC,240,Chinese Civilization,25,3.52
501,EALC,250,Intro to Japanese Culture,21,2.95
502,EALC,275,Masterpieces of East Asian Lit,23,3.68
503,EALC,398,CHIN Language Processing,25,3.8
504,ECE,110,Introduction to Electronics,405,3.29
505,ECE,120,Introduction to Computing,362,3.07
506,ECE,199,Undergraduate Open Seminar,27,3.93
507,ECE,205,Electrical & Electronic Ckts,240,3.18
508,ECE,206,Electrical & Electronics Lab,81,3.85
509,ECE,210,Analog Signal Processing,276,2.7
510,ECE,211,Analog Circuits & Systems,24,2.79
511,ECE,220,Computer Systems & Programming,212,3.05
512,ECE,304,Photonic Devices,21,3.36
513,ECE,310,Digital Signal Processing,196,2.86
514,ECE,311,Digital Signal Processing Lab,140,3.37
515,ECE,313,Probability with Engrg Applic,240,2.51
516,ECE,316,Ethics and Engineering,31,3.86
517,ECE,329,Fields and Waves I,152,2.9
518,ECE,330,Power Ckts & Electromechanics,118,2.69
519,ECE,333,Green Electric Energy,74,3.49
520,ECE,340,Semiconductor Electronics,116,2.49
521,ECE,342,Electronic Circuits,117,2.92
522,ECE,343,Electronic Circuits Laboratory,22,3.85
523,ECE,350,Fields and Waves II,33,3.21
524,ECE,365,Data Science and Engineering,56,3.55
525,ECE,380,Biomedical Imaging,21,3.64
526,ECE,385,Digital Systems Laboratory,253,3.02
527,ECE,391,Computer Systems Engineering,218,3.09
528,ECE,395,Advanced Digital Projects Lab,32,3.76
529,ECE,402,Electronic Music Synthesis,37,3.33
530,ECE,408,Applied Parallel Programming,261,3.15
531,ECE,411,Computer Organization & Design,78,2.73
532,ECE,417,Multimedia Signal Processing,56,3.43
533,ECE,420,Embedded DSP Laboratory,37,3.41
534,ECE,425,Intro to VLSI System Design,24,2.97
535,ECE,437,Sensors and Instrumentation,35,3.95
536,ECE,444,IC Device Theory & Fabrication,53,3.3
537,ECE,445,Senior Design Project Lab,102,3.36
538,ECE,464,Power Electronics,80,3.18
539,ECE,469,Power Electronics Laboratory,43,3.72
540,ECE,476,Power System Analysis,33,3.1
541,ECE,482,Digital IC Design,36,3.19
542,ECE,486,Control Systems,60,3.51
543,ECE,515,Control System Theory & Design,63,3.83
544,ECE,517,Nonlinear & Adaptive Control,24,3.85
545,ECE,534,Random Processes,63,3.68
546,ECE,540,Computational Electromagnetics,26,3.89
547,ECE,544,Pattern Recognition,83,3.65
548,ECE,551,Digital Signal Processing II,35,3.67
549,ECE,563,Information Theory,26,3.76
550,ECE,564,Modern Light Microscopy,26,3.83
551,ECE,566,Computational Inference,24,3.74
552,ECE,598,2D Material Electr & Photonics,74,3.63
553,ECON,102,Microeconomic Principles,2303,3.6
554,ECON,103,Macroeconomic Principles,743,3.0
555,ECON,202,Economic Statistics I,294,3.18
556,ECON,203,Economic Statistics II,349,2.87
557,ECON,302,Inter Microeconomic Theory,750,2.53
558,ECON,303,Inter Macroeconomic Theory,247,3.03
559,ECON,402,American Economic History,29,2.78
560,ECON,411,Public Sector Economics,59,2.77
561,ECON,414,Urban Economics,53,3.13
562,ECON,415,Environmental Economics,36,3.35
563,ECON,418,Health Economics,49,3.39
564,ECON,420,International Economics,35,3.33
565,ECON,425,Macroeconomic Policy,32,3.4
566,ECON,426,Monetary Economics and Policy,72,3.31
567,ECON,437,Game Theory,74,2.98
568,ECON,440,Economics of Labor Markets,23,3.52
569,ECON,442,Women in the Economy,28,2.96
570,ECON,447,Economics of the Workplace,39,2.98
571,ECON,448,Employee Comp & Incentives,39,2.5
572,ECON,450,Development Economics,35,3.12
573,ECON,451,Program Eval in Dev Econ,38,3.58
574,ECON,471,Intro to Applied Econometrics,111,2.7
575,ECON,475,Economic Forecasting,58,3.58
576,ECON,484,Law and Economics,34,3.82
577,ECON,490,International Trade,190,3.29
578,ECON,500,Microeconomics,73,3.45
579,ECON,501,Macroeconomics,40,3.82
580,ECON,502,Economic Statistics,73,3.4
581,ECON,504,Time Series Analysis in Econ,26,3.64
582,ECON,505,Introduction to Game Theory,42,3.58
583,ECON,516,Monetary Theory,28,3.68
584,ECON,528,Microeconomics for Business,544,3.66
585,ECON,532,Econometric Analysis I,43,3.51
586,ECON,590,Adv Student Research Seminar,61,3.86
587,EDUC,101,Education Orientation Seminar,139,3.8
588,EDUC,201,Identity and Difference in Edu,116,3.82
589,EDUC,202,Social Justice Sch & Society,116,3.76
590,ENG,101,Engineering at Illinois,322,3.34
591,ENG,110,Comm & Pres Engr,27,3.56
592,ENG,177,Strategies for Intl Developmnt,228,3.79
593,ENG,199,Intro to Engrg-ARISE,24,3.71
594,ENG,471,Seminar Energy & Sustain Engrg,51,3.75
595,ENG,598,Teaching and Leadership,55,3.58
596,ENGL,103,Intro to Fiction,22,3.35
597,ENGL,104,Introduction to Film,158,3.5
598,ENGL,109,Intro to Fiction-ACP,43,3.61
599,ENGL,115,Intro to British Literature,27,3.9
600,ENGL,116,Intro to American Literature,27,3.53
601,ENGL,119,Literature of Fantasy,24,3.46
602,ENGL,120,"Unsung Heroines, Year of Women",23,3.8
603,ENGL,122,Middle Ages in Popular Culture,22,3.56
604,ENGL,200,Intro to Lit and Culture,95,3.56
605,ENGL,202,Medieval Lit and Culture,26,3.33
606,ENGL,204,Renaissance Lit and Culture,22,3.7
607,ENGL,206,Enlightenment Lit and Culture,31,3.59
608,ENGL,218,Introduction to Shakespeare,23,3.45
609,ENGL,245,The Short Story,43,3.64
610,ENGL,247,The British Novel,24,3.74
611,ENGL,253,Topics in Lit and New Media,24,3.29
612,ENGL,259,Early African American Lit,27,3.54
613,ENGL,260,Modern African American Lit,29,3.49
614,ENGL,273,"American Cinema, 1950-2000",23,3.38
615,ENGL,285,Postcolonial Lit in English,25,3.27
