,Department,CourseNumber,CourseName,StudentCount,AvgGPA
241,BADM,509,Managing Organizations,972,3.65
242,BADM,520,Marketing Management,612,3.66
243,BADM,535,Global Business,48,3.85
244,BADM,543,Technology Strategy,64,3.6
245,BADM,544,Strategic Management,1205,3.55
246,BADM,567,Process Management,763,3.29
247,BADM,571,Digital Business & IT Strategy,44,3.97
248,BADM,572,Stat for Mgt Decision Making,830,3.44
249,BADM,573,Decision Analytics,26,3.58
250,BADM,577,Predictive Data Analytics,39,3.72
251,BADM,584,Global Marketing,22,3.73
252,BADM,589,Project Management,255,3.69
253,BADM,590,Operations Analysis,177,3.75
254,BDI,475,Intro to DA Apps in Bus,46,3.78
255,BIOC,446,Physical Biochemistry,53,3.65
256,BIOC,455,Technqs Biochem & Biotech,22,3.79
257,BIOE,198,Biomedical Data Analysis,24,2.96
258,BIOE,202,Cell & Tissue Engineering Lab,56,3.17
259,BIOE,205,Signals & Systems in Bioengrg,95,3.21
260,BIOE,210,Linear Alg for Biomed Data Sci,97,3.29
261,BIOE,310,Comp Tools Bio Data,80,3.58
262,BIOE,360,Transport & Flow in Bioengrg,83,3.25
263,BIOE,414,Biomedical Instrumentation,53,3.76
264,BIOE,415,Biomedical Instrumentation Lab,59,3.64
265,BIOE,420,Intro Bio Control Systems,55,3.85
266,BIOE,435,Senior Design I,21,3.8
267,BIOE,436,Senior Design II,27,3.91
268,BIOE,498,Quant Pharmacology,26,3.81
269,BTW,250,Principles Bus Comm,234,3.57
270,BTW,271,Persuasive Writing,21,3.64
271,BUS,199,Coaching for Success,22,3.68
272,BUS,201,Business Dynamics,408,3.86
273,BUS,401,Global Business Perspectives,40,3.73
274,CEE,201,Systems Engrg & Economics,40,3.03
275,CEE,202,Engineering Risk & Uncertainty,99,3.65
276,CEE,300,Behavior of Materials,64,2.72
277,CEE,320,Construction Engineering,83,3.66
278,CEE,330,Environmental Engineering,115,3.35
279,CEE,360,Structural Engineering,52,3.12
280,CEE,380,Geotechnical Engineering,22,2.83
281,CEE,420,Construction Productivity,106,3.22
282,CEE,421,Construction Planning,61,3.31
283,CEE,437,Water Quality Engineering,21,3.52
284,CEE,449,Environmental Engineering Lab,34,3.55
285,CEE,460,Steel Structures I,55,3.18
286,CEE,461,Reinforced Concrete I,36,2.33
287,CEE,462,Steel Structures II,58,3.97
288,CEE,470,Structural Analysis,23,3.39
289,CEE,484,Applied Soil Mechanics,31,3.49
290,CEE,498,Construction Safety,25,3.81
291,CEE,528,Construction Data Modeling,32,3.78
292,CEE,537,Water Quality Control Proc I,22,3.47
293,CEE,570,Finite Element Methods,27,3.56
294,CEE,572,Earthquake Engineering,34,3.95
295,CHBE,221,Principles of CHE,38,2.61
296,CHBE,321,Thermodynamics,113,3.25
297,CHBE,421,Momentum and Heat Transfer,35,2.74
298,CHBE,422,Mass Transfer Operations,124,2.8
299,CHBE,424,Chemical Reaction Engineering,117,2.68
300,CHBE,430,Unit Operations Laboratory,70,3.05
301,CHBE,431,Process Design,80,3.41
302,CHBE,440,Process Control and Dynamics,56,3.02
303,CHBE,453,Electrochemical Engineering,72,3.27
304,CHBE,471,Biochemical Engineering,41,3.59
305,CHBE,475,Tissue Engineering,40,3.87
306,CHBE,494,Statistics in Chemical Engrg,63,3.41
307,CHBE,523,Heat and Mass Transfer,23,3.44
308,CHBE,571,Bioinformatics,34,3.75
309,CHEM,101,Introductory Chemistry,183,2.47
310,CHEM,102,General Chemistry I,867,2.28
311,CHEM,103,General Chemistry Lab I,916,3.44
312,CHEM,104,General Chemistry II,864,2.83
313,CHEM,105,General Chemistry Lab II,952,3.68
314,CHEM,108,"Chemistry, Everyday Phenomena",47,3.74
315,CHEM,199,Undergraduate Open Seminar,383,3.94
316,CHEM,204,Accelerated Chemistry II,113,2.77
317,CHEM,205,Accelerated Chemistry Lab II,104,3.52
318,CHEM,232,Elementary Organic Chemistry I,506,2.94
319,CHEM,233,Elementary Organic Chem Lab I,476,3.54
320,CHEM,236,Fundamental Organic Chem I,62,3.06
321,CHEM,237,Structure and Synthesis,46,2.95
322,CHEM,312,Inorganic Chemistry,27,3.19
323,CHEM,315,Instrumental Chem Systems Lab,48,3.41
324,CHEM,332,Elementary Organic Chem II,283,2.54
325,CHEM,360,Chemistry of the Environment,186,3.69
326,CHEM,420,Instrumental Characterization,55,2.87
327,CHEM,436,Fundamental Organic Chem II,78,2.51
328,CHEM,440,Physical Chemistry Principles,28,3.55
329,CHEM,442,Physical Chemistry I,48,3.16
330,CHEM,444,Physical Chemistry II,21,3.03
331,CHEM,474,Drug Discovery & Development,98,2.94
332,CHEM,524,Electrochemical Methods,27,3.82
333,CHEM,530,Structure and Spectroscopy,30,3.46
334,CHEM,588,Physical Methods Mat Chem,24,3.82
335,CHLH,100,Contemporary Health,151,3.62
336,CHLH,101,Introduction to Public Health,396,3.38
337,CHLH,125,Orientation KIN & Comm Health,88,3.66
338,CHLH,200,Mental Health,143,3.45
339,CHLH,201,Public Health Research Methods,100,3.38
340,CHLH,206,Human Sexuality,427,3.41
341,CHLH,210,Community Health Organizations,86,3.28
342,CHLH,243,Drug Use and Abuse,710,3.59
343,CHLH,250,Health Care Systems,130,3.64
344,CHLH,260,Introduction to Medical Ethics,242,3.78
345,CHLH,274,Introduction to Epidemiology,191,3.08
346,CHLH,304,Foundations of Health Behavior,151,3.24
347,CHLH,380,Orientation to Internship,92,3.69
348,CHLH,404,Gerontology,42,3.72
349,CHLH,407,"Disability, Culture & Society",33,3.88
350,CHLH,409,Women's Health,78,3.32
351,CHLH,410,Public Health Practice,119,3.47
352,CHLH,415,International Health,37,2.82
353,CHLH,421,Health Data Analysis,110,3.33
354,CHLH,455,Health Services Financing,69,3.72
355,CHLH,457,Health Planning,82,3.48
356,CHLH,458,Health Administration,74,3.34
357,CHLH,494,Military Veterans,31,3.53
358,CHLH,573,Biostatistics in Public Health,27,3.42
359,CHP,199,Special Topics: Uncommon Reads,23,3.75
360,CI,210,Intro to Digital Learning Env,25,3.87
361,CI,401,Intro Tchg in a Diverse Societ,104,3.85
362,CI,404,Tchg and Assessing Sec Sch Stu,47,3.86
363,CI,407,Thry Prac in Elem Schl Tchg II,47,3.88
364,CI,415,"Lang Varieties,Cult,& Learning",78,3.79
365,CI,431,Tchg Elementary Mathematics,26,3.8
366,CI,432,Invest Approach Elem Math Inst,51,3.93
367,CI,439,Critiques of Educational Tech,29,3.69
368,CI,446,Culture in the Classroom,28,3.89
369,CI,451,Tchg Elem Science II,57,3.84
370,CI,473,Disciplinary Literacy,109,3.97
371,CI,475,Teach Elem Rdg & Lang Arts I,116,3.8
372,CI,477,Biling ESL Methods & Material,37,3.87
373,CLCV,102,Medical Terms-GRK & LAT Roots,107,3.72
374,CLCV,111,Mythology of Greece and Rome,47,3.31
375,CLCV,114,Introduction to Greek Culture,36,2.93
376,CLCV,115,Mythology of Greece and Rome,417,3.42
377,CLCV,116,The Roman Achievement,149,3.59
378,CLCV,120,The Classical Tradition,41,3.54
379,CLCV,133,Archaeology of Israel,22,3.91
380,CLCV,220,Animals in Literature,23,2.25
381,CLCV,224,Amer Race&Ethnicity ClasicTrad,301,3.84
382,CLCV,231,Development of Ancient Cities,36,3.89
383,CLCV,250,Sports and Society Greece Rome,30,3.81
384,CLCV,323,The Comic Imagination,21,2.83
385,CMN,102,Introduction to Communication,303,3.06
386,CMN,210,Public Comm in Everyday Life,113,3.16
387,CMN,212,Intro to Organizational Comm,116,2.97
388,CMN,213,Small Group Communication,59,3.6
389,CMN,220,Communicating Public Policy,42,3.86
390,CMN,230,Intro to Interpersonal Comm,162,3.21
391,CMN,231,Communication and Conflict,32,3.29
392,CMN,232,Intro to Intercultural Comm,56,3.33
393,CMN,250,Social Movement Communication,31,3.84
394,CMN,260,Intro to Health Communication,113,2.77
395,CMN,277,Intro to Mediated Comm,100,3.08
396,CMN,321,Strategies of Persuasion,168,3.28
397,CMN,323,Argumentation,30,3.29
398,CMN,324,Rhetorical Performance Styles,34,3.55
399,CMN,336,Family Communication,60,3.71
400,CMN,340,Visual Politics,81,3.43
401,CMN,345,Visual Media Effects,70,3.65
402,CMN,368,Sexual Communication,205,3.65
403,CMN,375,The American Family,99,3.83
404,CMN,396,Black Freedom Stuggle,149,2.73
405,CMN,410,Workplace Comm Technology,33,3.57
406,CMN,412,Adv Organizational Comm,23,3.33
407,CMN,424,Campaigning to Win,23,3.81
408,CMN,432,Gender Communication,72,3.94
409,CMN,435,Adv Interpersonal Comm,32,3.9
410,CMN,437,Comm in Personal Relationships,29,3.35
411,CMN,462,Interpersonal Health Comm,57,3.25
412,CMN,463,Organizational Health Comm,31,3.36
413,CMN,465,Social Marketing,33,3.56
414,CMN,496,Provider Patient Communication,24,3.71
415,CPSC,113,"Environment, Agric, & Society",61,3.63
416,CPSC,116,The Global Food Production Web,190,3.68
417,CPSC,117,Agric. & Science of Coffee,52,3.44
418,CPSC,131,Agriculture in Mythology,263,3.35
419,CPSC,212,Intro to Plant Protection,29,2.6
420,CPSC,265,Genetic Engineering Lab,23,3.78
421,CPSC,418,Crop Growth and Management,47,3.85
422,CPSC,440,Applied Statistical Methods I,79,3.28
423,CS,101,Intro Computing: Engrg & Sci,612,3.64
424,CS,105,Intro Computing: Non-Tech,647,3.1
425,CS,125,Intro to Computer Science,502,3.44
426,CS,126,Software Design Studio,328,3.54
427,CS,173,Discrete Structures,753,3.08
428,CS,196,Freshman Honors,56,3.88
429,CS,199,Intro to Computer Science II,42,3.35
430,CS,210,Ethical & Professional Issues,118,3.74
431,CS,225,Data Structures,571,3.32
432,CS,233,Computer Architecture,388,3.53
433,CS,240,Intro to Computer Systems,40,3.25
434,CS,241,System Programming,309,3.24
435,CS,242,Programming Studio,135,3.34
436,CS,296,Honors Course,66,3.78
437,CS,357,Numerical Methods I,317,3.2
438,CS,361,Prob & Stat for Computer Sci,193,3.37
439,CS,374,Intro to Algs & Models of Comp,540,2.65
440,CS,411,Database Systems,512,3.44
441,CS,412,Introduction to Data Mining,302,3.52
442,CS,418,Interactive Computer Graphics,143,3.11
443,CS,419,Production Computer Graphics,32,3.51
444,CS,421,Progrmg Languages & Compilers,337,3.3
445,CS,423,Operating Systems Design,84,3.56
446,CS,425,Distributed Systems,161,2.96
447,CS,433,Computer System Organization,21,3.55
448,CS,440,Artificial Intelligence,312,3.53
449,CS,445,Computational Photography,107,3.5
450,CS,446,Machine Learning,174,3.33
451,CS,450,Numerical Analysis,127,3.52
452,CS,461,Computer Security I,125,3.01
453,CS,463,Computer Security II,33,3.61
454,CS,465,User Interface Design,98,3.38
455,CS,466,Introduction to Bioinformatics,94,3.84
456,CS,467,Social Visualization,75,3.88
457,CS,473,Algorithms,64,3.2
458,CS,484,Parallel Programming,106,3.62
459,CS,498,Reinforcement Learning,1110,3.66
460,CS,510,Advanced Information Retrieval,63,3.76
461,CS,512,Data Mining Principles,64,3.29
462,CS,525,Advanced Distributed Systems,77,3.61
463,CS,533,Parallel Computer Architecture,29,3.68
464,CS,538,Advanced Computer Networks,31,3.82
465,CS,555,Numerical Methods for PDEs,24,3.92
466,CS,574,Randomized Algorithms,30,3.63
467,CS,598,HCI for ML,520,3.7
468,CW,100,Intro to Creative Writing,44,3.64
469,CWL,204,US Border Lit and Cultures,25,2.64
470,CWL,207,Indian Cinema in Context,269,3.89
471,CWL,242,Modern Masterpieces West Cultr,68,3.29
472,DANC,100,Intro to Contemporary Dance,282,3.57
473,EALC,222,Chinese Thought and Culture,34,2.74
474,EALC,230,Pop Cultures Contemp East Asia,56,3.69
475,EALC,275,Masterpieces of East Asian Lit,37,3.67
476,EALC,285,Intro to Korea Through Film,32,3.58
477,ECE,110,Introduction to Electronics,393,3.28
478,ECE,120,Introduction to Computing,253,3.22
479,ECE,205,Electrical & Electronic Ckts,256,3.55
480,ECE,206,Electrical & Electronics Lab,80,3.54
481,ECE,210,Analog Signal Processing,279,2.63
482,ECE,220,Computer Systems & Programming,232,3.05
483,ECE,310,Digital Signal Processing,175,2.98
484,ECE,311,Digital Signal Processing Lab,96,3.63
485,ECE,313,Probability with Engrg Applic,231,2.97
486,ECE,314,Probability in Engineering Lab,83,3.37
487,ECE,316,Ethics and Engineering,65,3.78
488,ECE,317,ECE Technology & Management,27,3.79
489,ECE,329,Fields and Waves I,91,2.95
490,ECE,330,Power Ckts & Electromechanics,69,3.35
491,ECE,333,Green Electric Energy,48,3.38
492,ECE,340,Semiconductor Electronics,74,2.63
493,ECE,342,Electronic Circuits,59,3.02
494,ECE,365,Data Science and Engineering,142,3.55
495,ECE,385,Digital Systems Laboratory,304,2.99
496,ECE,391,Computer Systems Engineering,230,2.96
497,ECE,408,Applied Parallel Programming,123,2.97
498,ECE,411,Computer Organization & Design,101,2.93
499,ECE,416,Biosensors,37,3.5
500,ECE,418,Image & Video Processing,28,3.74
501,ECE,420,Embedded DSP Laboratory,25,3.6
502,ECE,425,Intro to VLSI System Design,28,3.32
503,ECE,434,Mobile Computing & Application,54,3.46
504,ECE,439,Wireless Networks,24,3.6
505,ECE,445,Senior Design Project Lab,206,3.04
506,ECE,470,Introduction to Robotics,90,3.41
507,ECE,481,Nanotechnology,25,3.69
508,ECE,483,Analog IC Design,37,3.45
509,ECE,484,Principles of Safe Autonomy,33,3.92
510,ECE,486,Control Systems,58,3.31
511,ECE,490,Introduction to Optimization,57,3.73
512,ECE,498,IoT and Cognitive Computing,62,3.2
513,ECE,515,Control System Theory & Design,38,3.97
514,ECE,534,Random Processes,57,3.87
515,ECE,543,Statistical Learning Theory,29,3.93
516,ECE,549,Computer Vision,127,3.54
517,ECE,598,Principles of Blockchains,26,3.94
518,ECON,102,Microeconomic Principles,1028,3.54
519,ECON,103,Macroeconomic Principles,1223,3.48
520,ECON,202,Economic Statistics I,168,2.59
521,ECON,203,Economic Statistics II,312,2.88
522,ECON,302,Inter Microeconomic Theory,403,3.19
523,ECON,303,Inter Macroeconomic Theory,187,3.1
524,ECON,402,American Economic History,30,3.41
525,ECON,411,Public Sector Economics,37,2.63
526,ECON,414,Urban Economics,85,3.55
527,ECON,418,Health Economics,95,2.75
528,ECON,420,International Economics,22,2.88
529,ECON,426,Monetary Economics and Policy,86,3.14
530,ECON,437,Game Theory,39,3.83
531,ECON,440,Economics of Labor Markets,99,3.64
532,ECON,447,Economics of the Workplace,55,3.02
533,ECON,448,Employee Comp & Incentives,58,3.35
534,ECON,450,Development Economics,43,2.99
535,ECON,471,Intro to Applied Econometrics,107,2.6
536,ECON,472,Financial Econometrics,51,3.54
537,ECON,474,Econometrics of Policy Eval,37,3.32
538,ECON,475,Economic Forecasting,53,3.26
539,ECON,483,Econ of Innovation and Tech,65,3.86
540,ECON,484,Law and Economics,58,3.57
541,ECON,490,Predictive Analytics,239,3.38
542,ECON,501,Macroeconomics,27,3.49
543,ECON,514,International Financial,22,3.42
544,ECON,517,Monetary Policy,27,3.54
545,ECON,528,Microeconomics for Business,1019,3.63
546,ECON,529,Macroeconomics for Business,1052,3.74
547,ECON,535,Econometric Analysis II,24,3.74
548,ECON,590,Advanced Student Seminar,35,3.95
549,EDUC,201,Identity and Difference in Edu,164,3.79
550,EDUC,202,Social Justice Sch & Society,187,3.71
551,EIL,411,Intro to TESL Methodology,25,3.14
552,EIL,460,Principles of Language Testing,26,3.3
553,EIL,488,Phon for Second Lang Teachers,28,3.45
554,ENG,177,Grainger Engr: Designed by You,21,3.38
555,ENG,298,Success and Wellness,25,3.0
556,ENG,471,Seminar Energy & Sustain Engrg,31,3.76
557,ENG,598,Teaching and Leadership,30,3.5
558,ENGL,103,Intro to Fiction,21,2.3
559,ENGL,104,Introduction to Film,110,3.64
560,ENGL,109,Intro to Fiction-ACP,44,3.56
561,ENGL,115,Intro to British Literature,22,3.76
